filename,area_pixels,mean,intden
L_phi_000437.tif,65536,27.878952,1827075.000000
L_phi_000438.tif,65536,29.435349,1929075.000000
L_phi_000439.tif,65536,29.945068,1962480.000000
L_phi_000440.tif,65536,28.964539,1898220.000000
L_phi_000441.tif,65536,29.015121,1901535.000000
L_phi_000442.tif,65536,29.349747,1923465.000000
L_phi_000443.tif,65536,29.116287,1908165.000000
L_phi_000444.tif,65536,28.649368,1877565.000000
L_phi_000445.tif,65536,29.170761,1911735.000000
L_phi_000446.tif,65536,28.995667,1900260.000000
L_phi_000447.tif,65536,28.447037,1864305.000000
L_phi_000448.tif,65536,28.859482,1891335.000000
L_phi_000449.tif,65536,28.898392,1893885.000000
L_phi_000450.tif,65536,28.894501,1893630.000000
L_phi_000451.tif,65536,28.742752,1883685.000000
L_phi_000452.tif,65536,28.213577,1849005.000000
L_phi_000453.tif,65536,29.637680,1942335.000000
L_phi_000454.tif,65536,28.447037,1864305.000000
L_phi_000455.tif,65536,28.692169,1880370.000000
L_phi_000456.tif,65536,28.980103,1899240.000000
L_phi_000457.tif,65536,29.042358,1903320.000000
L_phi_000458.tif,65536,28.688278,1880115.000000
L_phi_000459.tif,65536,28.801117,1887510.000000
L_phi_000460.tif,65536,28.980103,1899240.000000
L_phi_000461.tif,65536,29.275818,1918620.000000
L_phi_000462.tif,65536,28.820572,1888785.000000
L_phi_000463.tif,65536,29.431458,1928820.000000
L_phi_000464.tif,65536,28.808899,1888020.000000
L_phi_000465.tif,65536,28.921738,1895415.000000
L_phi_000466.tif,65536,29.201889,1913775.000000
L_phi_000467.tif,65536,28.587112,1873485.000000
L_phi_000468.tif,65536,29.824448,1954575.000000
L_phi_000469.tif,65536,29.007339,1901025.000000
L_phi_000470.tif,65536,28.489838,1867110.000000
L_phi_000471.tif,65536,29.431458,1928820.000000
L_phi_000472.tif,65536,28.769989,1885470.000000
L_phi_000473.tif,65536,29.956741,1963245.000000
L_phi_000474.tif,65536,28.847809,1890570.000000
L_phi_000475.tif,65536,29.057922,1904340.000000
L_phi_000476.tif,65536,29.742737,1949220.000000
L_phi_000477.tif,65536,29.073486,1905360.000000
L_phi_000478.tif,65536,29.007339,1901025.000000
L_phi_000479.tif,65536,29.419785,1928055.000000
L_phi_000480.tif,65536,28.400345,1861245.000000
L_phi_000481.tif,65536,28.314743,1855635.000000
L_phi_000482.tif,65536,29.723282,1947945.000000
L_phi_000483.tif,65536,29.431458,1928820.000000
L_phi_000484.tif,65536,29.447021,1929840.000000
L_phi_000485.tif,65536,29.081268,1905870.000000
L_phi_000486.tif,65536,29.073486,1905360.000000
L_phi_000487.tif,65536,29.127960,1908930.000000
L_phi_000488.tif,65536,29.116287,1908165.000000
L_phi_000489.tif,65536,29.345856,1923210.000000
L_phi_000490.tif,65536,28.587112,1873485.000000
L_phi_000491.tif,65536,28.863373,1891590.000000
L_phi_000492.tif,65536,29.859467,1956870.000000
L_phi_000493.tif,65536,28.836136,1889805.000000
L_phi_000494.tif,65536,29.590988,1939275.000000
L_phi_000495.tif,65536,28.871155,1892100.000000
L_phi_000496.tif,65536,29.221344,1915050.000000
L_phi_000497.tif,65536,29.571533,1938000.000000
L_phi_000498.tif,65536,29.361420,1924230.000000
L_phi_000499.tif,65536,29.089050,1906380.000000
L_phi_000500.tif,65536,29.314728,1921170.000000
L_phi_000501.tif,65536,29.334183,1922445.000000
L_phi_000502.tif,65536,29.715500,1947435.000000
L_phi_000503.tif,65536,29.376984,1925250.000000
L_phi_000504.tif,65536,28.991776,1900005.000000
L_phi_000505.tif,65536,28.482056,1866600.000000
L_phi_000506.tif,65536,28.808899,1888020.000000
L_phi_000507.tif,65536,29.559860,1937235.000000
L_phi_000508.tif,65536,29.127960,1908930.000000
L_phi_000509.tif,65536,28.929520,1895925.000000
L_phi_000510.tif,65536,28.645477,1877310.000000
L_phi_000511.tif,65536,29.034576,1902810.000000
L_phi_000512.tif,65536,29.322510,1921680.000000
L_phi_000513.tif,65536,28.898392,1893885.000000
L_phi_000514.tif,65536,28.902283,1894140.000000
L_phi_000515.tif,65536,28.999557,1900515.000000
L_phi_000516.tif,65536,28.641586,1877055.000000
L_phi_000517.tif,65536,29.030685,1902555.000000
L_phi_000518.tif,65536,29.197998,1913520.000000
L_phi_000519.tif,65536,28.921738,1895415.000000
L_phi_000520.tif,65536,28.925629,1895670.000000
L_phi_000521.tif,65536,28.303070,1854870.000000
L_phi_000522.tif,65536,28.820572,1888785.000000
L_phi_000523.tif,65536,28.941193,1896690.000000
L_phi_000524.tif,65536,28.614349,1875270.000000
L_phi_000525.tif,65536,28.614349,1875270.000000
L_phi_000526.tif,65536,29.318619,1921425.000000
